Tweet Id,Datetime,tweet,clean_text,sentiment
1331208792013303808,2020-11-24 12:11:23,@_Kalyan_G flipkart manbars are not delivered my product. https://t.co/MmpZJJLIDc,Kalyan G flipkart manbars are not delivered my product,neutral
1331208643912503296,2020-11-24 12:10:48,@Flipkart @flipkartsupport I ordered a Flipkart Homes Studio Double Metal Sofa Bed. I wanted it to reach before 30t… https://t.co/gU8YQp0MFP,I ordered a Flipkart Homes Studio Double Metal Sofa Bed I wanted it to reach before 30t,positive
1331208618549493760,2020-11-24 12:10:41,@FlipkartStories @Flipkart 2). B MarQ #ContestAlert #TriviaTuesdays @FlipkartVideo #tuesdayvibe #tuesdayshoutout,2 B MarQ ContestAlert TriviaTuesdays tuesdayvibe tuesdayshoutout,neutral
1331208499238371328,2020-11-24 12:10:13,"Some just sleep...
Some just see....
Some just hate the environment...
But 
Great men always question ,analyse and… https://t.co/PNIhydMlAC",Some just sleep Some just see Some just hate the environment But Great men always question analyse and,positive
1331208364337094658,2020-11-24 12:09:41,"For booking tickets through credit shell does it takes so much time from morning I am waiting for resolution
This i… https://t.co/MyQfJB924p",For booking tickets through credit shell does it takes so much time from morning I am waiting for resolution This i,positive
1331208305444753408,2020-11-24 12:09:27,"Buy now: https://t.co/ghoby5w4bk

#hairgrowth #hairtonic #natural #moroccanoil #arganoil #haircaretips #hairoil… https://t.co/QPc0q6gJbX",Buy now hairgrowth hairtonic natural moroccanoil arganoil haircaretips hairoil,positive
1331208298905833474,2020-11-24 12:09:25,@MaheshY94726774 Sorry to hear about this. We'd request you to contact Flipkart Travel desk on travelhelp@flipkart.… https://t.co/q82m1qP45x,Sorry to hear about this We d request you to contact Flipkart Travel desk on travelhelp,negative
1331208124510863361,2020-11-24 12:08:44,"@FlipkartStories @Flipkart b) MarQ

#TriviaTuesdays  
@FlipkartVideo 
#TuesdayVibe 
#TuesdayShoutout… https://t.co/qrS1qvgVCJ",b MarQ TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331208090025304064,2020-11-24 12:08:35,"https://t.co/dxD5Npd92G

#CLARIFIED #BUTTER
#BUTTER
#TASTY #HALVA #COOKED #WITH #PURE #GHEE
#OREO #HALVA
#TASTY… https://t.co/2acGUGAoZc",CLARIFIED BUTTER BUTTER TASTY HALVA COOKED WITH PURE GHEE OREO HALVA TASTY,neutral
1331208084241321989,2020-11-24 12:08:34,"@hudaqasmi @Flipkart @flipkartsupport @ndtv @ndtvindia @ZeeNews @ABPNews @sardesairajdeep @Flipkart 
If so, we join… https://t.co/SQam6Po0zM",If so we join,positive
1331207834822864902,2020-11-24 12:07:35,"https://t.co/qtNlfCvCHB

#MEAT #PULAO
#CHICKEN #RICE
#MUTTON #RICE
#FISH #RICE
#TASTY #KABULI #CHANA
#AMAZON… https://t.co/ovvfmYLqnF",MEAT PULAO CHICKEN RICE MUTTON RICE FISH RICE TASTY KABULI CHANA AMAZON,positive
1331207754707476481,2020-11-24 12:07:16,"@i_characterless To ensure that your Flipkart account information is safe, please share the requested details via D… https://t.co/s27ta2tuQt",characterless To ensure that your Flipkart account information is safe please share the requested details via D,positive
1331207737561124866,2020-11-24 12:07:11,"https://t.co/GRmVCejCuW

#FLIPKART
#TASTY #PURIS
#PURI #AALOO
#PURI #SABJI
#VADAS
#WADAS
#TASTY #DAHI #VADAS
#BEST… https://t.co/rV5odJJQdZ",FLIPKART TASTY PURIS PURI AALOO PURI SABJI VADAS WADAS TASTY DAHI VADAS BEST,positive
1331207597521661953,2020-11-24 12:06:38,"Come on can you guys please revert on time which you yourself committed....
#flipkartsupport #kalyankrishnamurthy… https://t.co/rj9bytFqvT",Come on can you guys please revert on time which you yourself committed flipkartsupport kalyankrishnamurthy,positive
1331207586977255430,2020-11-24 12:06:36,"@anuragmagic1990 Sorry to hear that. We understand your concern here. As per our records, the Flipkart travel desk… https://t.co/uMGbmL9I31",Sorry to hear that We understand your concern here As per our records the Flipkart travel desk,negative
1331207517569904641,2020-11-24 12:06:19,"https://t.co/0cUL55v4zt

#BEST #COOKING #OIL #IN #INDIA
#RICE #BRAN #OIL
#CANOLA #OIL
#OMEGA - #6 
#OMEGA - #3… https://t.co/t2KeR7JhO5",BEST COOKING OIL IN INDIA RICE BRAN OIL CANOLA OIL OMEGA 6 OMEGA 3,positive
1331207485546405890,2020-11-24 12:06:11,Dear @Flipkart please do not ship our packages with @help_delhivery their delivery agents don't have any sense of s… https://t.co/HkBR2x0A8M,Dear please do not ship our packages with delhivery their delivery agents don t have any sense of s,positive
1331207466130948097,2020-11-24 12:06:07,"@FlipkartStories @Flipkart b) MarQ

#ContestAlert #TriviaTuesdays @FlipkartVideo #TuesdayVibe #TuesdayShoutout… https://t.co/KuIhdgsL1t",b MarQ ContestAlert TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331207323222634496,2020-11-24 12:05:33,"@Flipkart @_Kalyan_K @flipkartsupport 
See your very good support
Taking time to see what is my issue
I just wonder… https://t.co/wP3yPF5fDz",Kalyan K See your very good support Taking time to see what is my issue I just wonder,positive
1331207281329881090,2020-11-24 12:05:23,"@_dhimanji Hey, Rishabh! We received an overwhelming response. We will be back with more stocks of IN note 1 for yo… https://t.co/TJt8kTWSsx",dhimanji Hey Rishabh We received an overwhelming response We will be back with more stocks of IN note 1 for yo,neutral
1331207130943156227,2020-11-24 12:04:47,"@FlipkartStories A3) C)Scapic

#TriviaTuesdays 
@FlipkartStories 
@Flipkart 

Join
@Sandeep13_ 
@cutesunanda… https://t.co/FZYAf2rM8Z",A3 C Scapic TriviaTuesdays Join,positive
1331207074080911365,2020-11-24 12:04:33,"@delhivery Duniya ko dikhane ki jarurat nahi hai ki tumhara koi dosh nahi hai @delhivery

Jab tak shipment rakha hu… https://t.co/Unlc8GKSY0",Duniya ko dikhane ki jarurat nahi hai ki tumhara koi dosh nahi hai Jab tak shipment rakha hu,neutral
1331207047526825985,2020-11-24 12:04:27,"@FlipkartStories All of the above 

#ContestAlert #TriviaTuesdays #TuesdayShoutout #TuesdayVibe 
@FlipkartStories… https://t.co/rS0rjSYm5G",All of the above ContestAlert TriviaTuesdays TuesdayShoutout TuesdayVibe,neutral
1331206764381966336,2020-11-24 12:03:19,@FlipkartVideo @flipkartsupport @Flipkart I Won a Oppo A1K in Fake or Not Game show on Flipkart in 14 th October 20… https://t.co/XGrUCs0cIw,I Won a Oppo A1K in Fake or Not Game show on Flipkart in 14 th October 20,positive
1331206731720912897,2020-11-24 12:03:12,@vipulpatel2408 @Flipkart they are not able to fulfil orders done after 13th Nov,they are not able to fulfil orders done after 13th Nov,neutral
1331206451507826689,2020-11-24 12:02:05,"@FlipkartStories @Flipkart Ans 2) b) MarQ

#ContestAlert #TriviaTuesdays
@FlipkartStories 
@Flipkart 

Join… https://t.co/I73UOnYvBO",Ans 2 b MarQ ContestAlert TriviaTuesdays Join,positive
1331206414686068736,2020-11-24 12:01:56,"@Flipkart @flipkartsupport @_Kalyan_K 
Reply for this
On one answer for this
Why????",Kalyan K Reply for this On one answer for this Why,neutral
1331206377520336901,2020-11-24 12:01:47,"Quantum Infrared Thermometer @ 799.

https://t.co/SWVV8xdyhi

.",Quantum Infrared Thermometer 799,neutral
1331206234859397124,2020-11-24 12:01:13,"@FlipkartStories @Flipkart b) MarQ

#ContestAlert #TriviaTuesdays
@FlipkartStories
  
@Flipkart",b MarQ ContestAlert TriviaTuesdays,neutral
1331205994454659072,2020-11-24 12:00:16,"Shatavari - queen of herbs
Incredible Benefits of Shatavari.

For more info visit our website:… https://t.co/dXmA3p5NJi",Shatavari queen of herbs Incredible Benefits of Shatavari For more info visit our website,positive
1331205897775812608,2020-11-24 11:59:53,@Flipkart @FlipkartStories this product is Damage reserved and delivery boy did not come deliver address I'm go to… https://t.co/1aML5OGohx,this product is Damage reserved and delivery boy did not come deliver address I m go to,negative
1331205860979163138,2020-11-24 11:59:44,"@FlipkartStories d)All of The Above

#ContestAlert #TriviaTuesdays
@FlipkartStories
  
@Flipkart",d All of The Above ContestAlert TriviaTuesdays,neutral
1331205773234491395,2020-11-24 11:59:23,@TechnologyJock @Flipkart Meanwhile Flipkart guys: We have... https://t.co/JDwXCshFEp,Meanwhile Flipkart guys We have,neutral
1331205693601320960,2020-11-24 11:59:04,"@flipkartsupport Very bad customer support by Flipkart, not accepting return within the return period, never shop f… https://t.co/cMk7bFC7dC",Very bad customer support by Flipkart not accepting return within the return period never shop f,negative
1331205636147736577,2020-11-24 11:58:50,"@FlipkartStories Answer4: d) All of the above

#ContestAlert
#TriviaTuesdays
#TuesdayShoutout
#TuesdayVibe… https://t.co/JUvOsKHh4U",Answer4 d All of the above ContestAlert TriviaTuesdays TuesdayShoutout TuesdayVibe,neutral
1331205630992945152,2020-11-24 11:58:49,Well I advise people not to trust the deadline of @Flipkart they give deadline to shift deadline. I am waiting for… https://t.co/Pon22UQH4E,Well I advise people not to trust the deadline of they give deadline to shift deadline I am waiting for,negative
1331205624110039041,2020-11-24 11:58:48,"@FlipkartStories C) Scapic

#ContestAlert #TriviaTuesdays
@FlipkartStories
  
@Flipkart",C Scapic ContestAlert TriviaTuesdays,neutral
1331205601519489025,2020-11-24 11:58:42,"@FlipkartStories All of the above 🌈
#ContestAlert #TriviaTuesdays #TuesdayShoutout #TuesdayVibe 
@FlipkartStories… https://t.co/uQEMgo6Ko6",All of the above ContestAlert TriviaTuesdays TuesdayShoutout TuesdayVibe,neutral
1331205520204521477,2020-11-24 11:58:23,@Flipkart @flipkartsupport https://t.co/9tszbeWgnQ,,neutral
1331205518094843904,2020-11-24 11:58:22,"@flipkartsupport @Shuvadeep2015 Very bad customer support by Flipkart, not accepting return within the return perio… https://t.co/SIOwH74HAq",Very bad customer support by Flipkart not accepting return within the return perio,negative
1331205468245561344,2020-11-24 11:58:10,"@flipkartsupport @ImranHu01759573 Very bad customer support by Flipkart, not accepting return within the return per… https://t.co/OXP2mA92MO",Very bad customer support by Flipkart not accepting return within the return per,negative
1331205453892632577,2020-11-24 11:58:07,@abhishekvatsal5 @Micromax__India 120 seconds mai out of stock ho gaya flipkart pe .ye hi to trust dikhya hai logo… https://t.co/93FDXRxvEL,India 120 seconds mai out of stock ho gaya flipkart pe ye hi to trust dikhya hai logo,positive
1331205435337056256,2020-11-24 11:58:03,"@flipkartsupport @Flipkart
 As committed IN2011211633370723448 was supposed to be addressed today. I did not receiv… https://t.co/hL3RtNGJnz",As committed IN2011211633370723448 was supposed to be addressed today I did not receiv,positive
1331205428689002496,2020-11-24 11:58:01,"@FlipkartStories Ans3: c) Scapic

#ContestAlert
#TriviaTuesdays
#TuesdayShoutout
#TuesdayVibe
@FlipkartStories… https://t.co/RPhWReFJUv",Ans3 c Scapic ContestAlert TriviaTuesdays TuesdayShoutout TuesdayVibe,neutral
1331205402013298688,2020-11-24 11:57:55,"@FlipkartStories @Flipkart b) MarQ

#ContestAlert #TriviaTuesdays
@FlipkartStories
  
@Flipkart",b MarQ ContestAlert TriviaTuesdays,neutral
1331205383029854209,2020-11-24 11:57:50,"@FlipkartStories @Flipkart A2) b) MarQ
#TriviaTuesdays
@FlipkartStories",A2 b MarQ TriviaTuesdays,neutral
1331205363949998081,2020-11-24 11:57:46,@Flipkart @flipkartsupport It is now approx 11 days we are requesting plzz help @Flipkart @flipkartsupport,It is now approx 11 days we are requesting plzz help,positive
1331205359738912770,2020-11-24 11:57:45,"YUKI Professional &amp; Home Paint Zoom Color PZCX2 Airless Sprayer(Blue) Rs.1399 @ Flipkart

https://t.co/Ere7mwli61",YUKI Professional amp Home Paint Zoom Color PZCX2 Airless Sprayer Blue Rs 1399 Flipkart,neutral
1331205333188964352,2020-11-24 11:57:38,"@Flipkart Very bad customer support by Flipkart, not accepting return within the return period, never shop from Fli… https://t.co/fZTbj5hMqL",Very bad customer support by Flipkart not accepting return within the return period never shop from Fli,negative
1331205314268413952,2020-11-24 11:57:34,@Flipkart It's been more than 3 weeks and I didn't get my refund yet. On top it I have to explain the issue repeate… https://t.co/oPsuAz47ME,It s been more than 3 weeks and I didn t get my refund yet On top it I have to explain the issue repeate,positive
1331205296182546435,2020-11-24 11:57:29,"@Flipkart @FlipkartVideo Very bad customer support by Flipkart, not accepting return within the return period, neve… https://t.co/SzdAkqCPIa",Very bad customer support by Flipkart not accepting return within the return period neve,negative
1331205265857757186,2020-11-24 11:57:22,@Flipkart @flipkartsupport Our call I'm saying again in diwali shopping we have at least things of amount 50000 if… https://t.co/6ZOekWhBtr,Our call I m saying again in diwali shopping we have at least things of amount 50000 if,neutral
1331205248984104962,2020-11-24 11:57:18,"@Realrey7 To ensure that your Flipkart account information is safe, request you to reach us via DM by clicking the… https://t.co/sdxlX5pVxZ",To ensure that your Flipkart account information is safe request you to reach us via DM by clicking the,positive
1331205230344642562,2020-11-24 11:57:14,"@Flipkart Very bad customer support by Flipkart, not accepting return within the return period, never shop from Fli… https://t.co/0DMbMSDEZ6",Very bad customer support by Flipkart not accepting return within the return period never shop from Fli,negative
1331205229535133697,2020-11-24 11:57:13,"@FlipkartStories @Flipkart Answer2 : b) MarQ

#ContestAlert
#TriviaTuesdays
#TuesdayShoutout
#TuesdayVibe… https://t.co/ojUj8Dh6to",Answer2 b MarQ ContestAlert TriviaTuesdays TuesdayShoutout TuesdayVibe,neutral
1331205216469848065,2020-11-24 11:57:10,@Flipkart @flipkartsupport From 13 Nov we are just receiving msg and calls that it will be returned but suddenly th… https://t.co/hbZbZEkOis,From 13 Nov we are just receiving msg and calls that it will be returned but suddenly th,neutral
1331205165815275520,2020-11-24 11:56:58,@Flipkart @flipkartsupport @Flipkart its really disappointing flipkart we have said you in clear words that on firs… https://t.co/tK50HAZv9P,its really disappointing flipkart we have said you in clear words that on firs,negative
1331205130029473793,2020-11-24 11:56:50,"@FlipkartStories @FlipkartVideo D)Ladies vs Gentleman

#ContestAlert #TriviaTuesdays
@FlipkartStories
  
@Flipkart",D Ladies vs Gentleman ContestAlert TriviaTuesdays,neutral
1331204978757693440,2020-11-24 11:56:14,@kaalicharan @flipkartsupport @amazonIN @Flipkart @consumerforum_ @jagograhakjago They have pathetic service.,They have pathetic service,negative
1331204956196519938,2020-11-24 11:56:08,"@Flipkart @flipkartsupport @_Kalyan_K 
Fake promise fake shiping detail
Fake call
All thing are fake",Kalyan K Fake promise fake shiping detail Fake call All thing are fake,negative
1331204923791294466,2020-11-24 11:56:01,"Flipkart is flopkart bhai, why order from them? https://t.co/xvt6Z3yCTU",Flipkart is flopkart bhai why order from them,neutral
1331204915834753024,2020-11-24 11:55:59,"@FlipkartStories @Flipkart A2) b) MarQ

#ContestAlert #TriviaTuesdays  
@FlipkartVideo
#TuesdayVibe #TuesdayShoutout 
@FlipkartStories",A2 b MarQ ContestAlert TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331204914660339712,2020-11-24 11:55:58,"@FlipkartStories @FlipkartVideo Ans1) Ladies &amp; Gentleman

#ContestAlert
#TriviaTuesdays
#TuesdayShoutout… https://t.co/i8LRFz2XSH",Ans1 Ladies amp Gentleman ContestAlert TriviaTuesdays TuesdayShoutout,neutral
1331204914056347649,2020-11-24 11:55:58,"@FlipkartStories @Flipkart b) MarQ

#ContestAlert #TriviaTuesdays  
@FlipkartVideo
#TuesdayVibe #TuesdayShoutout… https://t.co/Mo3kEsvbxO",b MarQ ContestAlert TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331204893806215168,2020-11-24 11:55:53,"@flipkartsupport pathetic Flipkart response for my refund. 
Bought a dress for which incorrect size was sent by sel… https://t.co/6OD7XoAEhI",pathetic Flipkart response for my refund Bought a dress for which incorrect size was sent by sel,negative
1331204882049552384,2020-11-24 11:55:51,"There is a discrepancy between the two. The amount I paid 
and the refunded amount are different. Why?… https://t.co/zdHTyP3il6",There is a discrepancy between the two The amount I paid and the refunded amount are different Why,neutral
1331204858498617349,2020-11-24 11:55:45,"@Flipkart @flipkartsupport @_Kalyan_K 
Why you want to call me,
 already give solution on 20 November
My issue is a… https://t.co/0qhANcYqAL",Kalyan K Why you want to call me already give solution on 20 November My issue is a,positive
1331204858167365633,2020-11-24 11:55:45,"@FlipkartStories @Flipkart Ans 2) b) MarQ

#ContestAlert #TriviaTuesdays
@FlipkartStories",Ans 2 b MarQ ContestAlert TriviaTuesdays,neutral
1331204816450641920,2020-11-24 11:55:35,Flipkart is a froude company so don't purchase product from flipkart,Flipkart is a froude company so don t purchase product from flipkart,neutral
1331204791263920130,2020-11-24 11:55:29,@flipkartsupport @Flipkart It is now approx 11 days we are requesting plzz help @Flipkart @flipkartsupport,It is now approx 11 days we are requesting plzz help,positive
1331204788739076096,2020-11-24 11:55:28,@motorolaindia Spoke to @Flipkart again just now who somehow have decided to not respond on Twitter. They don't see… https://t.co/RopSKeRraD,Spoke to again just now who somehow have decided to not respond on Twitter They don t see,neutral
1331204752235843588,2020-11-24 11:55:20,"@NiteshA81 In future, to ensure that your Flipkart account information is safe, please DM us by clicking the below… https://t.co/xJsfwvVxhj",In future to ensure that your Flipkart account information is safe please DM us by clicking the below,positive
1331204748419031040,2020-11-24 11:55:19,Dr. Odin Fingertip Pulse Oximeter with Pluse Sound OLED Display Alarm Alert Function &amp; Low Battery Indicator Pulse… https://t.co/UFx66DsnAa,Dr Odin Fingertip Pulse Oximeter with Pluse Sound OLED Display Alarm Alert Function amp Low Battery Indicator Pulse,negative
1331204690504085504,2020-11-24 11:55:05,I received defective product from #Flipkart i create return request but Flipkart not working on my return request a… https://t.co/emIsdwIH2v,I received defective product from Flipkart i create return request but Flipkart not working on my return request a,negative
1331204672300802048,2020-11-24 11:55:01,@flipkartsupport @Flipkart Our call I'm saying again in diwali shopping we have at least things of amount 50000 if… https://t.co/cMQwPDq0UQ,Our call I m saying again in diwali shopping we have at least things of amount 50000 if,neutral
1331204548946325505,2020-11-24 11:54:31,@yeatzus Existing e-commerce platforms like amazon and flipkart actually collaborate with the Indian government and… https://t.co/FLRmiWd3co,Existing e commerce platforms like amazon and flipkart actually collaborate with the Indian government and,positive
1331204544932446209,2020-11-24 11:54:30,@flipkartsupport @Flipkart From 13 Nov we are just receiving msg and calls that it will be returned but suddenly th… https://t.co/TqcD99cZmI,From 13 Nov we are just receiving msg and calls that it will be returned but suddenly th,neutral
1331204489823485953,2020-11-24 11:54:17,@amazon @Flipkart Suckers frauds cheating  is the mission and vision of amazon @AmazonHelp @amazonIN,Suckers frauds cheating is the mission and vision of amazon,negative
1331204415835893762,2020-11-24 11:53:59,@flipkartsupport @flipkartsupport @Flipkart its really disappointing flipkart we have said you in clear words that… https://t.co/5skiRjZbJY,its really disappointing flipkart we have said you in clear words that,negative
1331204305798328320,2020-11-24 11:53:33,"@FlipkartStories @Flipkart B. MarQ

#ContestAlert #TriviaTuesdays  
@FlipkartVideo 
#TuesdayVibe #TuesdayShoutout 
@FlipkartStories",B MarQ ContestAlert TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331204278682226688,2020-11-24 11:53:27,"@FernFly @flipkartsupport @amazonIN @Flipkart @consumerforum_ @jagograhakjago Yes, all my orders from Amazon are on… https://t.co/polIr9OMry",Yes all my orders from Amazon are on,positive
1331204271174418436,2020-11-24 11:53:25,@_Kalyan_K Sir I need to talk to you. Pl share me your direct contact number or pl call me.@flipkartsupport @Flipkart,Kalyan K Sir I need to talk to you Pl share me your direct contact number or pl call me,positive
1331204228686221312,2020-11-24 11:53:15,"@FlipkartStories A3 C) Scapic

@Flipkart 
@FlipkartStories 
#ContestAlert #TriviaTuesdays
Join
@lazydams… https://t.co/jGdwbeRPdp",A3 C Scapic ContestAlert TriviaTuesdays Join,positive
1331204065116622848,2020-11-24 11:52:36,"@FlipkartStories 1st Congrats to the Person Whoever Wins. 

#ContestAlert #TriviaTuesdays #TuesdayShoutout… https://t.co/U5Kg9rCtxl",1st Congrats to the Person Whoever Wins ContestAlert TriviaTuesdays TuesdayShoutout,positive
1331204043738206208,2020-11-24 11:52:31,"@FlipkartStories @Flipkart 2) b) MarQ
#ContestAlert #TriviaTuesdays  
@FlipkartVideo
#TuesdayVibe #TuesdayShoutout 
@FlipkartStories",2 b MarQ ContestAlert TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331203957272637440,2020-11-24 11:52:10,"@FlipkartStories @Flipkart A2) b) MarQ

#ContestAlert #TriviaTuesdays  
@FlipkartVideo
#TuesdayVibe #TuesdayShoutout 
@FlipkartStories",A2 b MarQ ContestAlert TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331203942118637568,2020-11-24 11:52:07,@flipkart Your agent was cancelled my order why?Where is my extended warranty refund amount.There is only my 1148 (… https://t.co/9WO9eqmtbt,Your agent was cancelled my order why Where is my extended warranty refund amount There is only my 1148,negative
1331203926025150464,2020-11-24 11:52:03,"@flipkartsupport @_Kalyan_K @Flipkart 
Making fool again n again
I pick your call but no one answer… https://t.co/a67EPmYQLW",Kalyan K Making fool again n again I pick your call but no one answer,negative
1331203851702071296,2020-11-24 11:51:45,It is now approx 11 days we are requesting plzz help @Flipkart @flipkartsupport,It is now approx 11 days we are requesting plzz help,positive
1331203846685659136,2020-11-24 11:51:44,From 13 Nov we are just receiving msg and calls that it will be returned but suddenly they all reject our req sayin… https://t.co/kDh4bPR1vP,From 13 Nov we are just receiving msg and calls that it will be returned but suddenly they all reject our req sayin,negative
1331203842436861954,2020-11-24 11:51:43,@flipkartsupport @Flipkart its really disappointing flipkart we have said you in clear words that on first day we h… https://t.co/PzdD9MJqoN,its really disappointing flipkart we have said you in clear words that on first day we h,negative
1331203813286445056,2020-11-24 11:51:36,@TechnologyJock @Flipkart Really well played,Really well played,positive
1331203765345476610,2020-11-24 11:51:24,@scronchywho @jaytiwari001 @MyPrespective_ @Murtuza79616716 @advik1 @ayrus_4 @Flipkart @flipkartsupport… https://t.co/QC0xL5sNOC,4,neutral
1331203520133939201,2020-11-24 11:50:26,"@2GUD @Flipkart @flipkartsupport @Apple @AppleSupport @oneplus @OnePlus_Support 

Please help me to replace or return the product.",Support Please help me to replace or return the product,positive
1331203428983271429,2020-11-24 11:50:04,@Flipkart  I didn't get call from delivery boy and when I want to connect with him by given contact no. Then it say… https://t.co/jGIhwAVAIw,I didn t get call from delivery boy and when I want to connect with him by given contact no Then it say,negative
1331203417738395648,2020-11-24 11:50:02,"@FlipkartStories @Flipkart Ready Dear Team 👍

#ContestAlert 
#TriviaTuesdays 
@FlipkartStories",Ready Dear Team ContestAlert TriviaTuesdays,positive
1331203412117995521,2020-11-24 11:50:00,"@_Kalyan_K
Still no call,no e-mail. Is flipkart unable to solve isuues or I am being cheated by you guys.If this is… https://t.co/UWoTHUeF7g",Kalyan K Still no call no e mail Is flipkart unable to solve isuues or I am being cheated by you guys If this is,negative
1331203156378718213,2020-11-24 11:48:59,"@FlipkartStories @Flipkart #FlipkartStories #ContestAlert #TriviaTuesdays
b) MarQ
Join Friends
Jackson Eapen
Thomas… https://t.co/8PLRUDLqUU",FlipkartStories ContestAlert TriviaTuesdays b MarQ Join Friends Jackson Eapen Thomas,positive
1331203065320329216,2020-11-24 11:48:37,@flipkartsupport @Flipkart I ordered these earphones from this website. They have committed a fraud by showing the… https://t.co/arytAxUy9Q,I ordered these earphones from this website They have committed a fraud by showing the,negative
1331202983934083072,2020-11-24 11:48:18,"@Flipkart 
Today was 24th NOv, I did not received my orders and neither you tried solving my issues.plz solve my is… https://t.co/1xdQ5dUKYl",Today was 24th NOv I did not received my orders and neither you tried solving my issues plz solve my is,positive
1331202844800679937,2020-11-24 11:47:45,"@FlipkartStories @Flipkart #ContestAlert #TriviaTuesdays 

Answer👇

         ""MarQ""

Join
@0SATYAJIT0 
@SaiShruti8… https://t.co/ZH5atQ1g88",ContestAlert TriviaTuesdays Answer MarQ Join,positive
1331202794242490368,2020-11-24 11:47:33,"@FlipkartStories @Flipkart 2(B) MarQ

#TriviaTuesdays 
@FlipkartStories 

Join 
@PramodK49365301 
@SunilPa77781405 
@its1aman",2 B MarQ TriviaTuesdays Join,positive
1331202789435867136,2020-11-24 11:47:32,"@FlipkartStories All Done 
All answers given
#TriviaTuesday 
#ContestAlert 
@Flipkart  
@FlipkartVideo  
@FlipkartStories",All Done All answers given TriviaTuesday ContestAlert,neutral
1331202711862218752,2020-11-24 11:47:13,"(2/2) Live updates: “Our masks, PRO, STREET, and ULTRA are already available to Indian consumers. The limited-editi… https://t.co/VAdzT5r0BL",2 2 Live updates Our masks PRO STREET and ULTRA are already available to Indian consumers The limited editi,negative
1331202693327556611,2020-11-24 11:47:09,@amazon cheaters @Flipkart is best,cheaters is best,positive
1331202687099047938,2020-11-24 11:47:07,"सर, क्या कंपनी है ये poco, एक बार replace करा चुका हूं मै अपना मोबाइल, अब चार्जिंग में परेशानी हो रही है। अब क्या क… https://t.co/fVAxZEG2TY",poco replace,neutral
1331202673115160578,2020-11-24 11:47:04,"@FlipkartStories Ans 3) c)👉Scapic

#ContestAlert #TriviaTuesdays
@FlipkartStories  
@Flipkart 

Join 
@AwatarJangid… https://t.co/7SkpgcNDT9",Ans 3 c Scapic ContestAlert TriviaTuesdays Join,positive
1331202481678782465,2020-11-24 11:46:18,"@FlipkartStories @Flipkart A2) b) MarQ

#ContestAlert #TriviaTuesdays  
@FlipkartVideo
#TuesdayVibe #TuesdayShoutout 
@FlipkartStories",A2 b MarQ ContestAlert TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331202424225218560,2020-11-24 11:46:05,"#Flipkart 
Flipkart travel company ने बार बार एक टिकट के पैसा k लिए एक गरीब परिवार के लड़की को रुलाया हैं वो कोइ ज… https://t.co/hxKPL3ikZP",Flipkart Flipkart travel company k,neutral
1331202403333332992,2020-11-24 11:46:00,@swarajk224 But I won’t be surprised if Flipkart goes into a reverse merger into this super app ... or there was so… https://t.co/lsVsSMIJPj,But I won t be surprised if Flipkart goes into a reverse merger into this super app or there was so,positive
1331202372475838466,2020-11-24 11:45:52,"@FlipkartStories @Flipkart b) MarQ
#ContestAlert #TriviaTuesdays  @FlipkartVideo 
#TuesdayVibe #TuesdayShoutout… https://t.co/WE4scqzS04",b MarQ ContestAlert TriviaTuesdays TuesdayVibe TuesdayShoutout,neutral
1331202367513980928,2020-11-24 11:45:51,"@FlipkartStories @Flipkart Ans 2) b)👉MarQ

#ContestAlert #TriviaTuesdays
@FlipkartStories  
@Flipkart 

Join… https://t.co/VYuW19c2Eg",Ans 2 b MarQ ContestAlert TriviaTuesdays Join,positive
1331202340649463808,2020-11-24 11:45:45,@Micromax__India Micromaxinfo. com and Flipkart,India Micromaxinfo com and Flipkart,neutral
1331202052421165057,2020-11-24 11:44:36,"@FlipkartStories @FlipkartVideo Ans 1) D)👉Ladies vs Gentleman

#ContestAlert #TriviaTuesdays
@FlipkartStories… https://t.co/jSoFrWzvSY",Ans 1 D Ladies vs Gentleman ContestAlert TriviaTuesdays,neutral
1331201835349270528,2020-11-24 11:43:44,"Inspiring Quotes of Indian Entrepreneurs.

Follow Digital Media Hubs for Business &amp; Technology - News, Blog, Post,… https://t.co/iWLwI5xHnf",Inspiring Quotes of Indian Entrepreneurs Follow Digital Media Hubs for Business amp Technology News Blog Post,positive
1331201771121741824,2020-11-24 11:43:29,"@FlipkartStories @Flipkart Participanted team 
Count me in. 
😲🤩😍
☝✌🤞

#ContestAlert 
#TriviaTuesdays 
@FlipkartStories 
@Flipkart",Participanted team Count me in ContestAlert TriviaTuesdays,neutral
1331201762179436544,2020-11-24 11:43:27,"I have tried multiple times to connect with Flipkart team, but I think they blocked my number. https://t.co/5oLWPBYw4g",I have tried multiple times to connect with Flipkart team but I think they blocked my number,negative
1331201659112988673,2020-11-24 11:43:02,@TechnologyJock @Flipkart Hahaha...,Hahaha,positive
